artist_name,track_name,genres,followers,popularity,duration,release_date,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
Bryson Tiller,Let Em' Know,"['kentucky hip hop', 'pop', 'r&b', 'rap', 'trap']",6766853,69,261.88,2015-10-02,0.489,0.406,0.232,0.0336,0.0,0.344,0.178,110.551,hip hop
Bryson Tiller,Outta Time (feat. Drake),"['kentucky hip hop', 'pop', 'r&b', 'rap', 'trap']",6766853,68,198.821,2020-10-02,0.714,0.582,0.0808,0.0129,0.0,0.0774,0.338,92.819,hip hop
Logic,1-800-273-8255,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",5878750,76,250.173,2017-05-05,0.62,0.574,0.0479,0.569,0.0,0.19,0.357,100.023,hip hop
Logic,"Self Medication (feat. Seth MacFarlane, Redman, & Statik Selektah)","['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",5878750,76,315.102,2023-02-24,0.655,0.881,0.431,0.626,0.0,0.125,0.651,92.118,hip hop
Logic,Homicide (feat. Eminem),"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",5878750,73,245.386,2019-05-10,0.694,0.759,0.398,0.137,0.0,0.167,0.77,140.055,hip hop
Logic,Ballin,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",5878750,69,166.08,2018-06-15,0.737,0.854,0.221,0.0475,0.0,0.0905,0.65,150.621,hip hop
Logic,Everyday,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",5878750,67,204.746,2018-03-09,0.667,0.741,0.0378,0.0425,0.0,0.0761,0.422,149.908,hip hop
Logic,Perfect,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",5878750,67,100.291,2020-07-24,0.769,0.829,0.0661,0.00948,6.65e-05,0.301,0.648,159.943,hip hop
Logic,Wake Up (feat. Lucy Rose),"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",5878750,64,178.181,2023-02-24,0.719,0.861,0.177,0.0679,0.0,0.185,0.581,131.966,hip hop
Logic,Shimmy (feat. Joey Bada$$),"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",5878750,67,155.843,2023-02-24,0.762,0.681,0.285,0.147,0.0,0.149,0.433,154.089,hip hop
Logic,Lightsabers (feat. C Dot Castro),"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",5878750,65,290.844,2023-02-24,0.545,0.767,0.217,0.358,0.0,0.558,0.938,139.118,hip hop
Logic,44 More,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",5878750,66,188.6,2018-03-09,0.824,0.584,0.221,0.0718,0.0,0.106,0.219,139.965,hip hop
Lil Yachty,drive ME crazy!,"['atl hip hop', 'melodic rap', 'rap', 'trap']",8886285,75,229.804,2023-01-27,0.492,0.807,0.0854,0.205,0.00275,0.384,0.477,107.087,hip hop
Lil Yachty,Poland,"['atl hip hop', 'melodic rap', 'rap', 'trap']",8886285,75,83.2,2022-10-11,0.695,0.555,0.0509,0.141,0.826,0.11,0.26,150.024,hip hop
Lil Yachty,NBAYOUNGBOAT,"['atl hip hop', 'melodic rap', 'rap', 'trap']",8886285,71,139.845,2018-03-09,0.769,0.807,0.306,0.0515,0.0,0.111,0.364,82.422,hip hop
Lil Yachty,Yacht Club (feat. Juice WRLD),"['atl hip hop', 'melodic rap', 'rap', 'trap']",8886285,71,166.343,2018-10-19,0.721,0.508,0.394,0.317,0.0,0.153,0.457,159.911,hip hop
Lil Yachty,the BLACK seminole.,"['atl hip hop', 'melodic rap', 'rap', 'trap']",8886285,69,411.912,2023-01-27,0.302,0.557,0.0326,0.063,0.344,0.118,0.103,113.563,hip hop
Lil Yachty,Coffin,"['atl hip hop', 'melodic rap', 'rap', 'trap']",8886285,67,89.535,2020-11-27,0.92,0.547,0.272,0.0241,1.45e-06,0.0998,0.606,138.05,hip hop
Lil Yachty,pRETTy,"['atl hip hop', 'melodic rap', 'rap', 'trap']",8886285,68,162.208,2023-01-27,0.44,0.661,0.124,0.418,0.00264,0.621,0.61,127.892,hip hop
Lil Yachty,the ride-,"['atl hip hop', 'melodic rap', 'rap', 'trap']",8886285,67,190.581,2023-01-27,0.414,0.791,0.0661,0.381,0.00102,0.375,0.588,151.895,hip hop
Lil Yachty,running out of time,"['atl hip hop', 'melodic rap', 'rap', 'trap']",8886285,67,269.244,2023-01-27,0.651,0.72,0.161,0.331,0.413,0.528,0.705,90.024,hip hop
Lil Yachty,sAy sOMETHINg,"['atl hip hop', 'melodic rap', 'rap', 'trap']",8886285,65,212.903,2023-01-27,0.593,0.648,0.142,0.0791,0.014,0.0887,0.472,154.027,hip hop
Daddy Yankee,PANTIES Y BRASIERES,"['latin hip hop', 'reggaeton', 'urbano latino']",32136832,74,197.383,2023-01-24,0.758,0.888,0.0706,0.34,0.00139,0.144,0.408,107.039,hip hop
Daddy Yankee,ULALA (OOH LA LA),"['latin hip hop', 'reggaeton', 'urbano latino']",32136832,67,188.009,2023-03-23,0.872,0.681,0.11,0.0462,1.38e-05,0.129,0.481,96.986,hip hop
Daddy Yankee,La Santa,"['latin hip hop', 'reggaeton', 'urbano latino']",32136832,82,206.42,2020-02-29,0.744,0.868,0.047,0.0326,0.0,0.0822,0.586,93.037,hip hop
Daddy Yankee,Gasolina,"['latin hip hop', 'reggaeton', 'urbano latino']",32136832,81,192.6,2004-07-13,0.852,0.797,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,hip hop
Daddy Yankee,Despacito,"['latin hip hop', 'reggaeton', 'urbano latino']",32136832,80,229.36,2019-02-01,0.655,0.797,0.153,0.198,0.0,0.067,0.839,177.928,hip hop
Daddy Yankee,"Lo Que Pasó, Pasó","['latin hip hop', 'reggaeton', 'urbano latino']",32136832,80,210.933,2004-07-13,0.819,0.741,0.0412,0.104,0.0,0.283,0.84,97.014,hip hop
Daddy Yankee,LA HORA Y EL DÍA,"['latin hip hop', 'reggaeton', 'urbano latino']",32136832,79,217.254,2023-02-16,0.806,0.83,0.0981,0.117,0.0,0.101,0.663,81.01,hip hop
Daddy Yankee,Con Calma,"['latin hip hop', 'reggaeton', 'urbano latino']",32136832,79,193.226,2019-01-24,0.737,0.86,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,hip hop
Daddy Yankee,Soltera - Remix,"['latin hip hop', 'reggaeton', 'urbano latino']",32136832,75,266.086,2019-10-25,0.795,0.783,0.0432,0.361,0.0,0.437,0.799,92.01,hip hop
Daddy Yankee,X ÚLTIMA VEZ,"['latin hip hop', 'reggaeton', 'urbano latino']",32136832,78,192.477,2022-03-25,0.812,0.855,0.0554,0.0789,0.000167,0.108,0.573,90.04,hip hop
Jack Harlow,INDUSTRY BABY (feat. Jack Harlow),"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']",2834526,79,212.352,2021-09-17,0.741,0.691,0.0672,0.0221,0.0,0.0476,0.892,150.087,hip hop
Jack Harlow,First Class,"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']",2834526,83,173.947,2022-05-06,0.902,0.582,0.109,0.111,3.18e-06,0.111,0.332,107.005,hip hop
Jack Harlow,Tyler Herro,"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']",2834526,75,156.578,2020-12-11,0.792,0.793,0.0841,0.0872,0.0,0.22,0.775,123.031,hip hop
Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']",2834526,68,227.478,2020-12-11,0.904,0.723,0.26,0.0631,0.0,0.185,0.835,145.013,hip hop
Jack Harlow,WHATS POPPIN,"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']",2834526,76,139.741,2020-03-13,0.923,0.604,0.245,0.017,0.0,0.272,0.826,145.062,hip hop
Jack Harlow,Dua Lipa,"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']",2834526,75,135.053,2022-05-06,0.833,0.652,0.0762,0.00161,0.0985,0.106,0.405,158.022,hip hop
Jack Harlow,Nail Tech,"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']",2834526,66,206.385,2022-05-06,0.677,0.557,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,hip hop
Jack Harlow,Churchill Downs (feat. Drake),"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']",2834526,72,309.327,2022-05-06,0.71,0.522,0.36,0.615,0.0,0.11,0.37,96.448,hip hop
Jack Harlow,I WANNA SEE SOME ASS (feat. jetsonmade),"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']",2834526,72,125.302,2020-03-13,0.899,0.691,0.0497,0.18,0.000451,0.135,0.865,107.951,hip hop
Jack Harlow,Already Best Friends (feat. Chris Brown),"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']",2834526,70,197.031,2020-12-11,0.873,0.575,0.0702,0.0891,0.0,0.108,0.872,103.005,hip hop
Young Dolph,1 Scale (feat. G Herbo),"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2444351,68,176.04,2020-08-14,0.878,0.635,0.24,0.0289,0.0,0.276,0.331,135.035,hip hop
Young Dolph,Get Away,"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2444351,62,181.546,2022-12-16,0.843,0.626,0.0527,0.0403,8.78e-05,0.127,0.228,140.064,hip hop
Young Dolph,Major (feat. Key Glock),"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2444351,67,195.546,2018-09-21,0.907,0.651,0.312,0.0111,0.000433,0.108,0.637,147.026,hip hop
Young Dolph,Love For The Streets,"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2444351,67,186.2,2022-12-16,0.799,0.733,0.216,0.172,1.7e-05,0.332,0.753,146.051,hip hop
Young Dolph,100 Shots,"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2444351,67,264.818,2017-04-01,0.798,0.668,0.25,0.135,4.6e-06,0.0583,0.154,134.006,hip hop
Young Dolph,Thats How,"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2444351,64,179.106,2022-12-16,0.852,0.648,0.0818,0.114,0.0,0.353,0.267,123.996,hip hop
Young Dolph,To Be Honest,"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2444351,64,159.013,2020-08-14,0.794,0.718,0.126,0.0139,0.0,0.201,0.651,164.0,hip hop
Young Dolph,No Sense (feat. Key Glock),"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2444351,63,140.466,2020-08-14,0.945,0.662,0.24,0.0326,1.17e-05,0.124,0.782,124.01,hip hop
Young Dolph,On the River (feat. Wiz Khalifa),"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2444351,63,198.427,2017-02-03,0.865,0.39,0.127,0.473,0.0,0.0954,0.105,139.996,hip hop
Young Dolph,I See $'s,"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2444351,62,159.04,2020-08-14,0.895,0.611,0.106,0.116,0.0,0.119,0.21,135.948,hip hop
Offset,Ric Flair Drip (with Metro Boomin),"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2698030,83,172.8,2017-10-30,0.88,0.428,0.206,0.149,5.05e-05,0.114,0.333,100.007,hip hop
Offset,Run It Up (feat. Offset & Moneybagg Yo),"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2698030,77,232.048,2021-04-02,0.88,0.575,0.163,0.415,0.0,0.109,0.671,120.031,hip hop
Offset,Ghostface Killers (feat. Travis Scott),"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2698030,71,268.933,2017-10-30,0.782,0.435,0.156,0.333,1.31e-05,0.342,0.242,82.996,hip hop
Offset,Clout (feat. Cardi B),"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2698030,69,205.803,2019-02-22,0.919,0.622,0.0997,0.228,4.24e-06,0.122,0.424,140.022,hip hop
Offset,Rap Saved Me (feat. Quavo),"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2698030,66,257.6,2017-10-30,0.845,0.399,0.312,0.00525,0.741,0.102,0.148,143.049,hip hop
Offset,Violation Freestyle,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2698030,66,104.863,2017-12-08,0.908,0.542,0.295,0.408,0.0,0.179,0.266,128.02,hip hop
Offset,MOMMA,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2698030,65,198.294,2023-03-03,0.833,0.472,0.0755,0.188,0.0125,0.194,0.0993,113.968,hip hop
Offset,CODE (feat. Moneybagg Yo),"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2698030,64,192.427,2022-08-26,0.599,0.598,0.124,0.0502,5.01e-05,0.173,0.343,179.49,hip hop
Offset,Legacy (feat. Travis Scott & 21 Savage),"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2698030,64,244.941,2019-02-22,0.844,0.513,0.335,0.178,0.0,0.0845,0.344,128.085,hip hop
Offset,100 Racks (Offset feat. Playboi Carti),"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2698030,63,157.645,2019-08-16,0.939,0.632,0.137,0.0606,0.00136,0.101,0.364,133.979,hip hop
Quavo,HOTEL LOBBY (Unc & Phew),"['atl hip hop', 'melodic rap', 'rap', 'trap']",6472020,78,142.657,2022-10-07,0.825,0.649,0.169,0.117,0.0,0.232,0.143,127.978,hip hop
Quavo,Intentions,"['atl hip hop', 'melodic rap', 'rap', 'trap']",6472020,37,212.853,2020-08-07,0.814,0.551,0.0527,0.296,0.0,0.106,0.87,148.003,hip hop
Quavo,Greatness,"['atl hip hop', 'melodic rap', 'rap', 'trap']",6472020,76,185.0,2023-02-24,0.825,0.718,0.0518,0.0732,0.000157,0.142,0.919,139.983,hip hop
Quavo,Peso a Peso,"['atl hip hop', 'melodic rap', 'rap', 'trap']",6472020,76,217.954,2023-03-17,0.469,0.639,0.32,0.564,0.0,0.11,0.534,172.37,hip hop
Quavo,To The Bone (feat. YoungBoy Never Broke Again),"['atl hip hop', 'melodic rap', 'rap', 'trap']",6472020,73,283.196,2022-10-07,0.899,0.582,0.264,0.0395,0.0,0.1,0.505,149.973,hip hop
Quavo,Nothing Changed,"['atl hip hop', 'melodic rap', 'rap', 'trap']",6472020,64,199.111,2022-10-07,0.876,0.551,0.0992,0.233,0.0,0.185,0.685,134.946,hip hop
Quavo,HOTEL LOBBY (Unc & Phew) - A COLORS SHOW,"['atl hip hop', 'melodic rap', 'rap', 'trap']",6472020,70,165.58,2022-06-18,0.859,0.548,0.197,0.041,0.0,0.204,0.112,127.958,hip hop
Quavo,Honey Bun,"['atl hip hop', 'melodic rap', 'rap', 'trap']",6472020,68,134.666,2023-03-31,0.752,0.687,0.095,0.0171,0.0,0.127,0.266,151.974,hip hop
Quavo,No Brainer,"['atl hip hop', 'melodic rap', 'rap', 'trap']",6472020,65,260.0,2018-07-27,0.552,0.76,0.342,0.0733,0.0,0.0865,0.639,135.702,hip hop
Quavo,Messy,"['atl hip hop', 'melodic rap', 'rap', 'trap']",6472020,65,177.395,2022-10-07,0.832,0.574,0.341,0.0741,0.0,0.109,0.464,152.919,hip hop
The Notorious B.I.G.,Big Poppa - 2005 Remaster,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",8718394,81,252.746,1994-09-13,0.78,0.575,0.273,0.43,0.0,0.143,0.773,84.492,hip hop
The Notorious B.I.G.,Hypnotize - 2014 Remaster,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",8718394,81,229.826,1997-03-04,0.901,0.697,0.28,0.145,0.0,0.287,0.67,93.941,hip hop
The Notorious B.I.G.,Juicy - 2005 Remaster,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",8718394,76,302.76,1994-09-13,0.889,0.818,0.253,0.47,0.0,0.179,0.782,96.063,hip hop
The Notorious B.I.G.,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",8718394,74,257.399,1997-03-04,0.845,0.884,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,hip hop
The Notorious B.I.G.,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",8718394,68,274.44,2007-03-05,0.711,0.871,0.294,0.398,1.69e-06,0.171,0.912,91.153,hip hop
The Notorious B.I.G.,Notorious Thugs - 2014 Remaster,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",8718394,68,366.88,1997-03-04,0.704,0.873,0.144,0.121,5.12e-06,0.24,0.742,154.914,hip hop
The Notorious B.I.G.,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster","['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",8718394,68,286.186,2005-12-13,0.833,0.628,0.141,0.0949,1.6e-06,0.282,0.645,106.328,hip hop
The Notorious B.I.G.,Suicidal Thoughts - 2005 Remaster,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",8718394,68,170.213,1994-09-13,0.604,0.501,0.425,0.466,9.09e-06,0.091,0.0956,78.61,hip hop
The Notorious B.I.G.,One More Chance / Stay with Me - Remix; 2007 Remaster,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",8718394,61,268.706,2021-03-01,0.755,0.681,0.217,0.149,0.0,0.127,0.704,90.969,hip hop
The Notorious B.I.G.,Who Shot Ya? - 2005 Remaster,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",8718394,67,319.36,1994-09-13,0.831,0.682,0.238,0.256,0.0,0.494,0.6,91.771,hip hop
Machine Gun Kelly,my ex's best friend (with blackbear),"['ohio hip hop', 'pop rap']",5023311,76,139.46,2020-09-25,0.731,0.675,0.0434,0.00473,0.0,0.141,0.298,124.939,hip hop
Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),"['ohio hip hop', 'pop rap']",5023311,73,169.397,2019-07-05,0.628,0.744,0.0379,0.0257,0.0,0.313,0.277,119.921,hip hop
Machine Gun Kelly,maybe (feat. Bring Me The Horizon),"['ohio hip hop', 'pop rap']",5023311,73,170.133,2022-03-25,0.601,0.92,0.0505,0.000735,0.0,0.0998,0.537,88.014,hip hop
Machine Gun Kelly,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)","['ohio hip hop', 'pop rap']",5023311,73,144.86,2021-07-27,0.721,0.632,0.0358,0.0693,0.0,0.291,0.296,92.057,hip hop
Machine Gun Kelly,forget me too (feat. Halsey),"['ohio hip hop', 'pop rap']",5023311,72,171.62,2020-09-25,0.654,0.875,0.0744,0.000417,0.0086,0.194,0.522,99.975,hip hop
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","['ohio hip hop', 'pop rap']",5023311,71,202.804,2017-11-18,0.653,0.718,0.213,0.00413,0.0,0.0537,0.216,82.034,hip hop
Machine Gun Kelly,Bad Things (with Camila Cabello),"['ohio hip hop', 'pop rap']",5023311,71,239.293,2017-05-12,0.697,0.691,0.146,0.214,0.0,0.185,0.305,137.853,hip hop
Machine Gun Kelly,bloody valentine,"['ohio hip hop', 'pop rap']",5023311,70,205.158,2020-09-25,0.533,0.858,0.0766,0.00021,0.0,0.148,0.506,160.057,hip hop
Machine Gun Kelly,make up sex (feat. blackbear),"['ohio hip hop', 'pop rap']",5023311,69,122.57,2022-03-25,0.665,0.678,0.0315,0.00156,0.0,0.474,0.682,131.986,hip hop
Machine Gun Kelly,drunk face,"['ohio hip hop', 'pop rap']",5023311,68,143.9,2020-09-25,0.691,0.77,0.0367,0.0282,0.0,0.497,0.344,90.024,hip hop
Migos,Slide (feat. Frank Ocean & Migos),"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",13066643,72,230.813,2017-06-30,0.736,0.795,0.0545,0.498,1.21e-06,0.254,0.511,104.066,hip hop
Migos,Stir Fry,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",13066643,76,190.288,2018-01-26,0.817,0.816,0.269,0.00263,0.0,0.159,0.508,181.982,hip hop
Migos,Pure Water (with Migos),"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",13066643,76,192.47,2019-06-28,0.682,0.559,0.127,0.174,0.0,0.344,0.137,202.015,hip hop
Migos,Walk It Talk It,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",13066643,75,276.147,2018-01-26,0.907,0.633,0.184,0.0876,2.6e-06,0.106,0.395,145.914,hip hop
Migos,Bad and Boujee (feat. Lil Uzi Vert),"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",13066643,74,343.15,2017-01-27,0.926,0.666,0.244,0.0611,0.0,0.123,0.168,127.079,hip hop
Migos,I Get the Bag (feat. Migos),"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",13066643,72,233.087,2017-10-13,0.89,0.633,0.168,0.0232,0.000343,0.0993,0.425,139.948,hip hop
Migos,Need It (feat. YoungBoy Never Broke Again),"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",13066643,66,195.68,2021-06-11,0.852,0.747,0.169,0.0311,0.0,0.0789,0.898,148.005,hip hop
Migos,MotorSport,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",13066643,71,303.076,2018-01-26,0.904,0.518,0.183,0.0305,0.0,0.325,0.188,137.996,hip hop
Migos,Narcos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",13066643,71,255.378,2018-01-26,0.936,0.585,0.125,0.0142,0.0,0.132,0.242,124.991,hip hop
Migos,Slippery (feat. Gucci Mane),"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",13066643,69,304.041,2017-01-27,0.92,0.675,0.263,0.307,0.0,0.104,0.749,141.967,hip hop
Russ,3:15 (Breathe),"['hawaiian hip hop', 'rap']",4761762,78,184.0,2021-05-21,0.451,0.627,0.127,0.591,0.00958,0.118,0.77,74.69,hip hop
Russ,Losin Control,"['hawaiian hip hop', 'rap']",4761762,76,237.506,2017-05-05,0.759,0.245,0.138,0.515,0.000154,0.102,0.209,96.992,hip hop
Russ,NASTY,"['hawaiian hip hop', 'rap']",4761762,75,116.407,2023-03-17,0.838,0.297,0.056,0.0109,4.6e-06,0.109,0.395,83.524,hip hop
Russ,What They Want,"['hawaiian hip hop', 'rap']",4761762,74,165.853,2017-05-05,0.71,0.404,0.379,0.484,0.0,0.0953,0.398,139.553,hip hop
Russ,"Psycho, Pt. 2","['hawaiian hip hop', 'rap']",4761762,71,161.985,2016-11-08,0.766,0.548,0.235,0.775,5.57e-06,0.1,0.424,82.944,hip hop
Russ,Missin You Crazy,"['hawaiian hip hop', 'rap']",4761762,69,226.693,2018-09-07,0.716,0.729,0.117,0.0991,0.0,0.0842,0.276,131.975,hip hop
Russ,Cherry Hill,"['hawaiian hip hop', 'rap']",4761762,69,222.453,2017-05-05,0.681,0.469,0.0366,0.161,0.403,0.108,0.0373,130.022,hip hop
Russ,BEST ON EARTH (feat. BIA) - Bonus,"['hawaiian hip hop', 'rap']",4761762,68,160.72,2020-01-31,0.846,0.748,0.078,0.188,0.0,0.093,0.597,90.006,hip hop
Russ,HANDSOMER (Remix) (Feat. Ktlyn),"['hawaiian hip hop', 'rap']",4761762,68,143.414,2022-03-09,0.891,0.62,0.157,0.176,1.59e-06,0.103,0.535,82.035,hip hop
Russ,Are You Entertained (feat. Ed Sheeran),"['hawaiian hip hop', 'rap']",4761762,67,156.083,2022-07-22,0.587,0.61,0.234,0.0402,0.0,0.167,0.556,130.063,hip hop
